"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"26/10/2025";"1600";"28,9";"29,3";"27,6";"34,0";"37,0";"31,0";"11,3";"11,6";"10,0";"928,1";"929,2";"928,1";"3,9";"107,0";"10,8";"3334,60";"0,0"
"26/10/2025";"1700";"29,9";"29,9";"28,6";"31,0";"34,0";"29,0";"10,8";"10,9";"9,5";"926,8";"928,1";"926,7";"4,1";"105,0";"11,3";"3015,00";"0,0"
"26/10/2025";"1800";"29,8";"30,5";"29,4";"28,0";"31,0";"27,0";"9,3";"10,9";"9,1";"926,3";"926,8";"926,2";"4,9";"101,0";"10,9";"2409,70";"0,0"
"26/10/2025";"1900";"29,8";"30,5";"29,6";"28,0";"29,0";"27,0";"9,2";"10,0";"8,9";"925,8";"926,3";"925,8";"4,9";"105,0";"10,3";"1883,70";"0,0"
"26/10/2025";"2000";"28,8";"29,8";"28,7";"30,0";"30,0";"28,0";"9,4";"9,7";"9,0";"926,3";"926,3";"925,8";"3,8";"105,0";"10,0";"753,00";"0,0"
"26/10/2025";"2100";"27,4";"28,8";"27,4";"32,0";"33,0";"30,0";"9,4";"9,6";"9,2";"926,8";"926,8";"926,3";"4,5";"107,0";"9,4";"47,00";"0,0"
"26/10/2025";"2200";"26,0";"27,4";"26,0";"40,0";"40,0";"32,0";"11,4";"11,5";"9,4";"927,4";"927,4";"926,8";"3,3";"104,0";"7,9";"";"0,0"
"26/10/2025";"2300";"25,1";"26,0";"25,1";"43,0";"43,0";"40,0";"11,5";"11,6";"11,3";"927,7";"927,8";"927,4";"3,3";"104,0";"6,4";"";"0,0"
"27/10/2025";"0000";"23,9";"25,1";"23,8";"48,0";"48,0";"43,0";"12,1";"12,1";"11,5";"928,5";"928,5";"927,7";"2,7";"113,0";"6,4";"";"0,0"
"27/10/2025";"0100";"23,4";"24,0";"23,4";"52,0";"52,0";"48,0";"12,9";"12,9";"12,1";"929,1";"929,1";"928,5";"4,2";"111,0";"7,8";"";"0,0"
"27/10/2025";"0200";"22,3";"23,4";"22,3";"58,0";"58,0";"52,0";"13,8";"13,8";"12,9";"929,1";"929,2";"929,1";"4,0";"108,0";"7,8";"";"0,0"
"27/10/2025";"0300";"21,4";"22,3";"21,4";"62,0";"62,0";"58,0";"13,9";"14,0";"13,7";"929,0";"929,2";"929,0";"5,1";"108,0";"11,1";"";"0,0"
"27/10/2025";"0400";"20,7";"21,4";"20,7";"65,0";"65,0";"62,0";"13,9";"14,1";"13,9";"928,8";"929,1";"928,8";"3,7";"117,0";"9,0";"";"0,0"
"27/10/2025";"0500";"19,5";"20,7";"19,5";"66,0";"67,0";"65,0";"13,0";"13,9";"13,0";"928,8";"929,1";"928,8";"3,6";"112,0";"9,0";"";"0,0"
"27/10/2025";"0600";"18,5";"19,5";"18,5";"71,0";"71,0";"66,0";"13,3";"13,3";"13,0";"929,1";"929,1";"928,8";"1,5";"134,0";"7,0";"";"0,0"
"27/10/2025";"0700";"17,7";"18,5";"17,7";"77,0";"77,0";"71,0";"13,6";"13,6";"13,2";"929,5";"929,5";"929,0";"0,8";"148,0";"3,6";"";"0,0"
"27/10/2025";"0800";"17,5";"17,7";"17,5";"79,0";"79,0";"77,0";"13,7";"13,8";"13,6";"930,1";"930,1";"929,5";"1,2";"135,0";"4,2";"";"0,0"
"27/10/2025";"0900";"18,3";"18,3";"17,4";"75,0";"79,0";"75,0";"13,7";"13,8";"13,7";"930,6";"930,6";"930,1";"1,8";"132,0";"4,8";"143,50";"0,0"
"27/10/2025";"1000";"19,7";"20,0";"18,3";"68,0";"75,0";"67,0";"13,6";"14,0";"13,4";"931,4";"931,4";"930,6";"2,7";"129,0";"8,0";"832,60";"0,0"
"27/10/2025";"1100";"21,5";"22,0";"19,6";"58,0";"68,0";"58,0";"13,0";"14,0";"12,9";"931,7";"931,9";"931,4";"4,5";"112,0";"11,1";"1478,20";"0,0"
"27/10/2025";"1200";"23,0";"23,6";"21,3";"53,0";"60,0";"52,0";"12,8";"13,5";"12,6";"931,8";"931,8";"931,7";"5,5";"110,0";"11,0";"2644,20";"0,0"
"27/10/2025";"1300";"24,8";"24,9";"22,6";"49,0";"54,0";"49,0";"13,4";"13,6";"12,5";"931,5";"931,9";"931,5";"4,9";"109,0";"10,6";"2740,30";"0,0"
"27/10/2025";"1400";"27,0";"27,1";"24,8";"43,0";"49,0";"42,0";"13,2";"13,8";"12,7";"930,9";"931,5";"930,9";"4,7";"110,0";"10,5";"3463,80";"0,0"
"27/10/2025";"1500";"28,1";"28,1";"26,2";"39,0";"44,0";"38,0";"12,6";"13,4";"12,1";"930,0";"931,0";"930,0";"4,5";"107,0";"9,9";"3412,00";"0,0"
"27/10/2025";"1600";"28,4";"29,4";"27,4";"36,0";"40,0";"34,0";"11,7";"13,5";"11,3";"928,9";"930,0";"928,9";"4,3";"128,0";"10,9";"3437,60";"0,0"
"27/10/2025";"1700";"29,2";"29,9";"28,4";"35,0";"36,0";"33,0";"12,0";"12,5";"11,2";"927,7";"928,9";"927,7";"4,4";"114,0";"10,9";"3000,10";"0,0"
"27/10/2025";"1800";"30,0";"30,2";"28,9";"31,0";"35,0";"30,0";"11,0";"12,1";"10,1";"927,1";"927,8";"927,1";"3,2";"133,0";"10,2";"2414,80";"0,0"
"27/10/2025";"1900";"29,6";"30,4";"29,3";"31,0";"32,0";"29,0";"10,7";"11,3";"9,9";"926,9";"927,1";"926,7";"4,9";"97,0";"9,8";"1892,10";"0,0"
"27/10/2025";"2000";"28,3";"29,6";"28,3";"33,0";"33,0";"31,0";"10,4";"10,7";"9,9";"927,3";"927,3";"926,8";"3,7";"111,0";"9,7";"639,40";"0,0"
"27/10/2025";"2100";"26,6";"28,3";"26,6";"40,0";"40,0";"32,0";"12,0";"12,1";"10,0";"927,9";"927,9";"927,3";"3,4";"110,0";"8,8";"45,30";"0,0"
"27/10/2025";"2200";"25,5";"26,7";"25,4";"44,0";"44,0";"38,0";"12,4";"12,5";"11,3";"928,5";"928,5";"927,9";"2,5";"118,0";"7,2";"";"0,0"
"27/10/2025";"2300";"24,2";"25,5";"24,2";"50,0";"50,0";"44,0";"13,1";"13,1";"12,5";"929,1";"929,1";"928,5";"2,0";"121,0";"6,9";"";"0,0"
"28/10/2025";"0000";"23,5";"24,2";"23,5";"56,0";"56,0";"50,0";"14,1";"14,1";"13,1";"929,5";"929,6";"929,1";"1,6";"128,0";"5,4";"";"0,0"
"28/10/2025";"0100";"22,3";"23,5";"22,3";"63,0";"63,0";"56,0";"15,0";"15,0";"14,0";"929,9";"929,9";"929,5";"3,2";"131,0";"8,7";"";"0,0"
"28/10/2025";"0200";"21,2";"22,3";"21,2";"71,0";"71,0";"63,0";"15,8";"15,8";"15,0";"929,4";"929,9";"929,4";"2,5";"128,0";"9,0";"";"0,0"
"28/10/2025";"0300";"20,7";"21,2";"20,7";"75,0";"75,0";"71,0";"16,1";"16,2";"15,8";"929,1";"929,4";"929,0";"2,2";"130,0";"6,6";"";"0,0"
"28/10/2025";"0400";"20,2";"20,7";"20,2";"79,0";"79,0";"75,0";"16,4";"16,4";"16,2";"928,8";"929,1";"928,8";"2,0";"137,0";"6,5";"";"0,0"
"28/10/2025";"0500";"19,9";"20,2";"19,9";"79,0";"79,0";"78,0";"16,2";"16,4";"16,2";"928,6";"928,8";"928,6";"2,7";"135,0";"6,5";"";"0,0"
"28/10/2025";"0600";"19,5";"19,9";"19,5";"81,0";"81,0";"79,0";"16,1";"16,2";"16,1";"928,5";"928,7";"928,5";"1,2";"123,0";"5,9";"";"0,0"
"28/10/2025";"0700";"20,1";"20,1";"19,3";"77,0";"81,0";"77,0";"16,0";"16,2";"16,0";"929,2";"929,2";"928,5";"3,0";"114,0";"5,9";"";"0,0"
"28/10/2025";"0800";"20,3";"20,4";"20,1";"74,0";"77,0";"73,0";"15,5";"16,0";"15,4";"929,7";"929,7";"929,2";"3,7";"117,0";"7,3";"";"0,0"
"28/10/2025";"0900";"20,1";"20,4";"20,0";"74,0";"74,0";"73,0";"15,2";"15,5";"15,2";"930,2";"930,2";"929,6";"1,4";"124,0";"7,8";"99,00";"0,0"
"28/10/2025";"1000";"21,6";"21,9";"20,1";"64,0";"74,0";"63,0";"14,5";"15,6";"14,3";"931,1";"931,1";"930,2";"3,8";"122,0";"8,7";"820,90";"0,0"
"28/10/2025";"1100";"22,8";"23,4";"21,6";"55,0";"65,0";"55,0";"13,3";"14,8";"13,3";"931,5";"931,6";"931,1";"5,6";"106,0";"9,9";"1874,50";"0,0"
"28/10/2025";"1200";"24,7";"24,8";"22,8";"50,0";"56,0";"50,0";"13,5";"14,2";"13,3";"931,4";"931,6";"931,3";"5,2";"112,0";"10,3";"2112,00";"0,0"
"28/10/2025";"1300";"25,8";"26,1";"24,0";"45,0";"51,0";"45,0";"12,9";"13,5";"12,6";"930,9";"931,5";"930,9";"5,2";"109,0";"10,7";"3512,60";"0,0"
"28/10/2025";"1400";"27,5";"27,6";"25,7";"39,0";"46,0";"39,0";"12,3";"13,3";"12,0";"930,4";"931,0";"930,4";"4,0";"125,0";"10,7";"3823,00";"0,0"
"28/10/2025";"1500";"29,0";"29,0";"27,1";"32,0";"39,0";"32,0";"10,8";"12,4";"10,8";"929,5";"930,5";"929,5";"4,6";"95,0";"10,3";"3606,00";"0,0"
"28/10/2025";"1600";"30,0";"30,2";"28,7";"30,0";"33,0";"28,0";"10,6";"11,2";"9,5";"928,2";"929,5";"928,2";"4,0";"94,0";"10,4";"3392,20";"0,0"
"28/10/2025";"1700";"30,9";"31,1";"29,7";"28,0";"30,0";"26,0";"10,2";"10,6";"8,9";"927,6";"928,2";"927,5";"3,4";"117,0";"10,0";"3071,80";"0,0"
"28/10/2025";"1800";"31,0";"31,6";"30,2";"27,0";"29,0";"26,0";"10,0";"10,4";"9,2";"927,2";"927,6";"927,2";"3,3";"140,0";"8,7";"2364,90";"0,0"
"28/10/2025";"1900";"30,6";"31,3";"30,2";"28,0";"28,0";"26,0";"9,9";"10,1";"9,2";"927,4";"927,4";"927,2";"3,8";"102,0";"8,0";"1845,40";"0,0"
"28/10/2025";"2000";"29,7";"30,9";"29,7";"29,0";"29,0";"27,0";"9,6";"10,0";"9,3";"928,0";"928,0";"927,4";"3,2";"123,0";"8,1";"914,90";"0,0"
"28/10/2025";"2100";"28,2";"29,7";"28,2";"31,0";"31,0";"29,0";"9,6";"9,7";"9,3";"928,5";"928,5";"928,0";"3,6";"100,0";"8,2";"42,80";"0,0"
"28/10/2025";"2200";"26,9";"28,2";"26,9";"35,0";"35,0";"31,0";"10,2";"10,2";"9,6";"929,1";"929,1";"928,5";"3,0";"105,0";"6,9";"";"0,0"
"28/10/2025";"2300";"25,9";"26,9";"25,9";"40,0";"40,0";"35,0";"11,2";"11,2";"10,2";"929,8";"929,8";"929,1";"2,7";"99,0";"5,3";"";"0,0"
"29/10/2025";"0000";"24,8";"26,0";"24,8";"44,0";"44,0";"40,0";"11,9";"11,9";"11,2";"930,4";"930,4";"929,8";"3,2";"114,0";"5,2";"";"0,0"
"29/10/2025";"0100";"23,8";"25,1";"23,8";"55,0";"55,0";"45,0";"14,2";"14,2";"11,9";"930,6";"930,7";"930,4";"3,1";"121,0";"9,1";"";"0,0"
"29/10/2025";"0200";"23,0";"23,8";"23,0";"68,0";"68,0";"55,0";"16,7";"16,8";"14,3";"930,4";"930,7";"930,3";"5,2";"115,0";"8,8";"";"0,0"
"29/10/2025";"0300";"22,1";"23,0";"22,1";"71,0";"71,0";"68,0";"16,6";"16,8";"16,6";"930,1";"930,4";"930,1";"3,6";"122,0";"9,9";"";"0,0"
"29/10/2025";"0400";"21,1";"22,1";"21,1";"73,0";"74,0";"71,0";"16,0";"16,6";"16,0";"929,9";"930,1";"929,9";"3,8";"112,0";"8,8";"";"0,0"
"29/10/2025";"0500";"20,4";"21,1";"20,4";"75,0";"76,0";"73,0";"15,8";"16,1";"15,8";"929,7";"929,9";"929,7";"3,0";"114,0";"7,4";"";"0,0"
"29/10/2025";"0600";"19,9";"20,4";"19,9";"76,0";"76,0";"75,0";"15,5";"15,8";"15,5";"930,0";"930,0";"929,7";"2,2";"115,0";"6,4";"";"0,0"
"29/10/2025";"0700";"19,3";"19,9";"19,3";"77,0";"77,0";"76,0";"15,1";"15,5";"15,1";"930,5";"930,5";"929,9";"0,9";"130,0";"5,0";"";"0,0"
"29/10/2025";"0800";"19,1";"19,3";"19,0";"78,0";"79,0";"77,0";"15,1";"15,2";"15,1";"931,2";"931,2";"930,5";"1,0";"131,0";"4,5";"";"0,0"
"29/10/2025";"0900";"19,8";"19,8";"19,1";"75,0";"78,0";"75,0";"15,3";"15,3";"15,0";"931,6";"931,6";"931,2";"1,6";"132,0";"5,1";"152,50";"0,0"
"29/10/2025";"1000";"21,9";"21,9";"19,8";"67,0";"75,0";"67,0";"15,6";"15,6";"15,0";"932,2";"932,3";"931,6";"2,4";"130,0";"7,2";"893,90";"0,0"
"29/10/2025";"1100";"23,5";"23,5";"21,6";"60,0";"67,0";"59,0";"15,2";"15,5";"14,8";"932,5";"932,6";"932,2";"5,0";"114,0";"9,3";"1872,60";"0,0"
"29/10/2025";"1200";"25,3";"25,4";"23,4";"52,0";"60,0";"51,0";"14,8";"15,2";"14,3";"932,1";"932,5";"932,1";"4,2";"103,0";"9,5";"2835,80";"0,0"
"29/10/2025";"1300";"26,8";"27,2";"25,3";"45,0";"52,0";"44,0";"13,9";"14,9";"13,7";"931,4";"932,2";"931,4";"4,2";"110,0";"9,7";"3515,40";"0,0"
"29/10/2025";"1400";"28,1";"28,9";"26,8";"40,0";"45,0";"37,0";"13,1";"14,2";"12,5";"930,8";"931,4";"930,7";"3,8";"97,0";"8,8";"3835,60";"0,0"
"29/10/2025";"1500";"29,2";"30,2";"27,6";"34,0";"41,0";"33,0";"11,9";"13,6";"11,6";"929,6";"930,8";"929,6";"2,9";"143,0";"8,6";"3456,70";"0,0"
"29/10/2025";"1600";"31,0";"31,2";"29,1";"31,0";"35,0";"31,0";"11,9";"12,5";"11,4";"928,5";"929,6";"928,5";"2,8";"100,0";"8,4";"3297,90";"0,0"
"29/10/2025";"1700";"31,5";"31,9";"29,9";"29,0";"31,0";"28,0";"11,3";"12,0";"10,6";"927,4";"928,5";"927,4";"3,7";"109,0";"8,4";"2979,40";"0,0"
"29/10/2025";"1800";"32,3";"32,5";"31,0";"28,0";"29,0";"27,0";"11,3";"11,5";"10,2";"926,9";"927,4";"926,8";"2,7";"92,0";"9,0";"2474,30";"0,0"
"29/10/2025";"1900";"31,9";"32,7";"31,2";"27,0";"28,0";"25,0";"10,4";"11,1";"9,7";"926,6";"926,9";"926,6";"3,1";"127,0";"7,9";"1605,20";"0,0"
"29/10/2025";"2000";"31,0";"32,0";"31,0";"28,0";"28,0";"26,0";"10,3";"10,4";"9,7";"926,9";"926,9";"926,6";"2,8";"116,0";"6,5";"902,10";"0,0"
"29/10/2025";"2100";"29,4";"31,0";"29,4";"31,0";"31,0";"28,0";"10,7";"10,7";"10,1";"927,5";"927,5";"926,9";"2,5";"112,0";"6,1";"44,00";"0,0"
"29/10/2025";"2200";"27,8";"29,4";"27,8";"36,0";"36,0";"31,0";"11,3";"11,3";"10,6";"927,9";"927,9";"927,5";"3,8";"111,0";"6,8";"";"0,0"
"29/10/2025";"2300";"26,5";"27,8";"26,5";"40,0";"40,0";"36,0";"11,6";"11,6";"11,4";"928,3";"928,3";"927,9";"3,6";"106,0";"6,8";"";"0,0"
"30/10/2025";"0000";"25,6";"26,5";"25,5";"41,0";"42,0";"39,0";"11,4";"11,7";"11,4";"928,7";"928,7";"928,3";"3,7";"96,0";"7,0";"";"0,0"
"30/10/2025";"0100";"24,6";"25,6";"24,6";"43,0";"43,0";"41,0";"11,2";"11,4";"11,2";"928,9";"928,9";"928,7";"3,2";"99,0";"6,4";"";"0,0"
"30/10/2025";"0200";"23,9";"24,6";"23,9";"46,0";"46,0";"43,0";"11,4";"11,4";"11,2";"928,6";"928,9";"928,6";"3,1";"96,0";"5,7";"";"0,0"
"30/10/2025";"0300";"22,9";"23,9";"22,9";"54,0";"54,0";"46,0";"13,1";"13,1";"11,4";"928,5";"928,7";"928,5";"3,3";"108,0";"9,0";"";"0,0"
"30/10/2025";"0400";"21,5";"22,9";"21,5";"60,0";"61,0";"54,0";"13,4";"14,2";"12,9";"928,2";"928,5";"928,2";"1,5";"118,0";"6,9";"";"0,0"
"30/10/2025";"0500";"20,6";"21,5";"20,6";"72,0";"72,0";"60,0";"15,4";"15,4";"13,4";"928,2";"928,3";"928,2";"0,6";"145,0";"4,3";"";"0,0"
"30/10/2025";"0600";"19,8";"20,6";"19,8";"76,0";"76,0";"72,0";"15,4";"15,5";"15,4";"928,2";"928,3";"928,1";"1,1";"159,0";"3,5";"";"0,0"
"30/10/2025";"0700";"19,7";"19,9";"19,7";"78,0";"78,0";"76,0";"15,9";"15,9";"15,4";"928,3";"928,4";"928,2";"1,5";"137,0";"5,2";"";"0,0"
"30/10/2025";"0800";"19,5";"19,7";"19,5";"78,0";"79,0";"78,0";"15,6";"15,9";"15,6";"928,9";"928,9";"928,3";"1,0";"132,0";"5,7";"";"0,0"
"30/10/2025";"0900";"20,4";"20,4";"19,5";"72,0";"78,0";"72,0";"15,2";"15,6";"15,2";"929,6";"929,6";"928,9";"2,2";"120,0";"5,0";"148,10";"0,0"
"30/10/2025";"1000";"22,1";"22,2";"20,4";"64,0";"72,0";"64,0";"15,1";"15,3";"14,7";"930,2";"930,2";"929,6";"2,6";"128,0";"7,2";"871,20";"0,0"
"30/10/2025";"1100";"23,8";"23,8";"22,1";"58,0";"65,0";"58,0";"15,1";"15,3";"14,6";"930,6";"930,6";"930,2";"2,9";"117,0";"6,8";"1874,10";"0,0"
"30/10/2025";"1200";"25,1";"25,4";"23,5";"52,0";"58,0";"52,0";"14,6";"15,3";"14,5";"930,5";"930,8";"930,5";"2,5";"112,0";"6,8";"2778,60";"0,0"
"30/10/2025";"1300";"27,5";"27,8";"25,0";"45,0";"53,0";"44,0";"14,6";"15,2";"14,1";"930,1";"930,5";"930,1";"2,1";"141,0";"5,8";"3466,90";"0,0"
"30/10/2025";"1400";"29,3";"29,3";"27,1";"38,0";"46,0";"38,0";"13,6";"14,8";"13,2";"929,3";"930,1";"929,3";"1,8";"123,0";"5,5";"3798,80";"0,0"
"30/10/2025";"1500";"30,6";"30,7";"28,8";"34,0";"40,0";"34,0";"12,9";"14,1";"12,1";"928,0";"929,3";"928,0";"2,7";"56,0";"6,0";"3611,40";"0,0"
"30/10/2025";"1600";"31,5";"32,2";"30,1";"31,0";"35,0";"30,0";"12,3";"13,4";"11,9";"927,0";"928,0";"927,0";"2,1";"228,0";"6,4";"3289,50";"0,0"
"30/10/2025";"1700";"32,2";"32,6";"30,9";"28,0";"31,0";"27,0";"11,4";"12,7";"11,1";"925,9";"927,0";"925,9";"1,8";"125,0";"5,9";"2980,00";"0,0"
"30/10/2025";"1800";"33,0";"33,6";"31,6";"26,0";"28,0";"25,0";"10,9";"12,0";"10,5";"925,1";"925,9";"925,1";"1,9";"193,0";"6,0";"2332,70";"0,0"
"30/10/2025";"1900";"33,3";"33,7";"32,6";"24,0";"27,0";"24,0";"10,2";"11,2";"9,9";"924,9";"925,1";"924,9";"2,1";"86,0";"5,2";"1775,50";"0,0"
"30/10/2025";"2000";"32,8";"33,5";"32,6";"24,0";"25,0";"23,0";"9,6";"10,2";"9,2";"925,0";"925,0";"924,8";"0,1";"127,0";"5,2";"827,50";"0,0"
"30/10/2025";"2100";"31,4";"32,8";"31,4";"27,0";"27,0";"24,0";"10,0";"10,2";"9,0";"925,6";"925,6";"925,0";"1,2";"87,0";"2,7";"39,80";"0,0"
"30/10/2025";"2200";"29,9";"31,4";"29,7";"32,0";"32,0";"27,0";"11,2";"11,6";"9,9";"926,4";"926,4";"925,6";"3,1";"93,0";"7,3";"";"0,0"
"30/10/2025";"2300";"28,6";"30,1";"28,6";"34,0";"34,0";"31,0";"11,1";"11,2";"10,9";"927,4";"927,4";"926,4";"4,7";"94,0";"8,6";"";"0,0"
"31/10/2025";"0000";"27,2";"28,6";"27,2";"40,0";"40,0";"34,0";"12,4";"12,4";"11,1";"928,1";"928,1";"927,4";"4,1";"102,0";"7,9";"";"0,0"
"31/10/2025";"0100";"25,9";"27,2";"25,9";"45,0";"45,0";"40,0";"13,2";"13,2";"12,4";"928,1";"928,2";"928,0";"4,1";"108,0";"8,0";"";"0,0"
"31/10/2025";"0200";"24,6";"25,9";"24,6";"50,0";"50,0";"45,0";"13,5";"13,5";"13,2";"927,9";"928,1";"927,9";"2,3";"114,0";"6,6";"";"0,0"
"31/10/2025";"0300";"23,2";"24,6";"23,2";"55,0";"55,0";"50,0";"13,8";"13,8";"13,4";"927,3";"927,9";"927,3";"0,6";"138,0";"4,7";"";"0,0"
"31/10/2025";"0400";"22,3";"23,2";"22,3";"60,0";"60,0";"55,0";"14,1";"14,1";"13,8";"926,9";"927,3";"926,9";"0,8";"130,0";"4,0";"";"0,0"
"31/10/2025";"0500";"21,3";"22,3";"21,3";"69,0";"69,0";"60,0";"15,3";"15,3";"14,1";"926,6";"926,9";"926,6";"1,8";"149,0";"4,7";"";"0,0"
"31/10/2025";"0600";"20,9";"21,3";"20,9";"75,0";"75,0";"69,0";"16,4";"16,4";"15,3";"926,8";"926,8";"926,6";"1,8";"147,0";"4,2";"";"0,0"
"31/10/2025";"0700";"20,6";"20,9";"20,6";"79,0";"79,0";"75,0";"16,8";"16,8";"16,4";"927,3";"927,3";"926,8";"0,9";"151,0";"4,2";"";"0,0"
"31/10/2025";"0800";"20,4";"20,6";"20,3";"81,0";"81,0";"79,0";"17,0";"17,0";"16,8";"927,9";"927,9";"927,3";"1,8";"155,0";"4,6";"";"0,0"
"31/10/2025";"0900";"21,2";"21,2";"20,3";"78,0";"81,0";"78,0";"17,2";"17,2";"16,9";"928,4";"928,4";"927,9";"1,9";"151,0";"5,5";"140,80";"0,0"
"31/10/2025";"1000";"23,2";"23,2";"21,2";"69,0";"78,0";"69,0";"17,3";"17,4";"17,0";"929,1";"929,1";"928,4";"2,7";"120,0";"6,0";"841,90";"0,0"
"31/10/2025";"1100";"24,3";"24,8";"22,9";"63,0";"70,0";"63,0";"16,7";"17,5";"16,6";"929,6";"929,7";"929,1";"3,6";"122,0";"8,5";"1801,80";"0,0"
"31/10/2025";"1200";"26,0";"26,1";"23,7";"57,0";"64,0";"56,0";"16,7";"17,1";"16,2";"929,7";"929,9";"929,6";"3,5";"126,0";"8,1";"2472,30";"0,0"
"31/10/2025";"1300";"27,2";"27,7";"25,0";"50,0";"58,0";"49,0";"15,8";"16,8";"15,7";"929,4";"929,7";"929,4";"3,2";"134,0";"8,2";"3163,80";"0,0"
"31/10/2025";"1400";"28,8";"29,6";"27,0";"44,0";"51,0";"43,0";"15,3";"16,7";"15,1";"928,8";"929,4";"928,8";"2,5";"135,0";"8,7";"3739,30";"0,0"
"31/10/2025";"1500";"29,9";"30,3";"28,6";"41,0";"45,0";"40,0";"15,1";"16,2";"14,8";"928,2";"928,9";"928,2";"1,9";"108,0";"9,4";"3578,10";"0,0"
"31/10/2025";"1600";"30,9";"31,4";"29,8";"39,0";"41,0";"37,0";"15,2";"15,8";"14,4";"926,8";"928,2";"926,8";"2,9";"110,0";"7,7";"3482,20";"0,0"
"31/10/2025";"1700";"31,0";"31,6";"30,1";"37,0";"39,0";"36,0";"14,7";"15,4";"14,0";"925,8";"926,8";"925,8";"2,5";"103,0";"6,8";"2400,30";"0,0"
"31/10/2025";"1800";"31,6";"32,0";"30,3";"34,0";"38,0";"33,0";"13,7";"15,2";"13,5";"925,3";"925,9";"925,3";"2,9";"134,0";"6,4";"2077,50";"0,0"
"31/10/2025";"1900";"31,0";"31,8";"30,8";"33,0";"35,0";"33,0";"13,0";"13,9";"12,9";"925,0";"925,3";"925,0";"3,4";"94,0";"7,1";"1399,70";"0,0"
"31/10/2025";"2000";"30,4";"31,0";"30,3";"35,0";"36,0";"33,0";"13,1";"13,7";"12,9";"925,3";"925,3";"925,0";"2,8";"104,0";"6,3";"459,80";"0,0"
"31/10/2025";"2100";"28,9";"30,5";"28,9";"39,0";"40,0";"35,0";"13,7";"13,8";"13,3";"926,1";"926,1";"925,3";"3,2";"82,0";"7,4";"31,30";"0,0"
"31/10/2025";"2200";"27,7";"28,9";"27,7";"42,0";"42,0";"39,0";"13,5";"13,8";"13,4";"926,9";"926,9";"926,1";"3,5";"94,0";"5,8";"";"0,0"
"31/10/2025";"2300";"26,7";"27,7";"26,7";"44,0";"44,0";"42,0";"13,6";"13,6";"13,5";"927,4";"927,5";"926,9";"3,5";"93,0";"6,9";"";"0,0"
