"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"07/08/2025";"1500";"15,2";"15,2";"14,1";"87,0";"90,0";"87,0";"13,0";"13,1";"12,5";"1018,1";"1018,6";"1018,1";"4,4";"212,0";"7,3";"829,50";"0,0"
"07/08/2025";"1600";"15,6";"16,1";"15,2";"84,0";"87,0";"84,0";"13,0";"13,6";"12,9";"1017,3";"1018,1";"1017,3";"5,3";"215,0";"8,4";"1241,30";"0,0"
"07/08/2025";"1700";"15,7";"15,8";"15,4";"84,0";"85,0";"84,0";"13,0";"13,1";"12,8";"1017,2";"1017,5";"1017,1";"4,6";"216,0";"9,6";"803,80";"0,0"
"07/08/2025";"1800";"15,3";"16,0";"15,3";"84,0";"85,0";"83,0";"12,7";"13,3";"12,6";"1017,4";"1017,4";"1016,9";"5,3";"223,0";"8,9";"868,90";"0,0"
"07/08/2025";"1900";"14,6";"15,3";"14,6";"85,0";"85,0";"84,0";"12,1";"12,8";"12,1";"1017,5";"1017,8";"1017,3";"5,2";"211,0";"9,5";"364,80";"0,0"
"07/08/2025";"2000";"14,4";"14,8";"14,4";"85,0";"85,0";"84,0";"11,9";"12,2";"11,9";"1017,4";"1017,6";"1017,2";"4,1";"193,0";"9,3";"329,10";"0,0"
"07/08/2025";"2100";"13,5";"14,4";"13,5";"85,0";"85,0";"84,0";"11,0";"11,9";"11,0";"1018,0";"1018,0";"1017,4";"5,0";"218,0";"8,2";"90,30";"0,0"
"07/08/2025";"2200";"13,1";"13,5";"13,1";"85,0";"85,0";"85,0";"10,7";"11,1";"10,7";"1018,8";"1018,8";"1018,0";"4,0";"237,0";"7,7";"";"0,0"
"07/08/2025";"2300";"12,8";"13,1";"12,8";"86,0";"86,0";"85,0";"10,5";"10,7";"10,5";"1018,8";"1019,0";"1018,8";"4,6";"220,0";"7,9";"";"0,0"
"08/08/2025";"0000";"12,2";"12,8";"12,2";"88,0";"88,0";"86,0";"10,2";"10,6";"10,2";"1019,3";"1019,3";"1018,8";"4,4";"228,0";"7,9";"";"0,0"
"08/08/2025";"0100";"12,0";"12,2";"12,0";"89,0";"90,0";"88,0";"10,3";"10,4";"10,2";"1019,4";"1019,5";"1019,1";"5,3";"217,0";"8,1";"";"0,0"
"08/08/2025";"0200";"11,6";"12,0";"11,6";"85,0";"89,0";"85,0";"9,2";"10,3";"9,2";"1019,6";"1019,7";"1019,2";"5,0";"217,0";"9,5";"";"0,0"
"08/08/2025";"0300";"11,6";"11,6";"11,6";"87,0";"87,0";"85,0";"9,4";"9,4";"9,2";"1019,6";"1019,7";"1019,6";"5,1";"216,0";"9,6";"";"0,0"
"08/08/2025";"0400";"11,5";"11,6";"11,5";"87,0";"87,0";"87,0";"9,4";"9,5";"9,4";"1019,5";"1019,6";"1019,4";"5,9";"214,0";"10,2";"";"0,0"
"08/08/2025";"0500";"11,3";"11,5";"11,3";"87,0";"87,0";"87,0";"9,2";"9,4";"9,2";"1019,5";"1019,6";"1019,5";"4,8";"213,0";"9,9";"";"0,0"
"08/08/2025";"0600";"10,7";"11,3";"10,7";"87,0";"87,0";"86,0";"8,6";"9,2";"8,6";"1019,3";"1019,5";"1019,3";"4,4";"215,0";"9,7";"";"0,0"
"08/08/2025";"0700";"10,4";"10,7";"10,4";"86,0";"87,0";"86,0";"8,1";"8,6";"8,1";"1018,9";"1019,3";"1018,9";"4,8";"213,0";"9,0";"";"0,0"
"08/08/2025";"0800";"10,2";"10,5";"10,2";"84,0";"86,0";"84,0";"7,6";"8,2";"7,6";"1019,0";"1019,0";"1018,8";"6,5";"215,0";"9,8";"";"0,0"
"08/08/2025";"0900";"9,8";"10,2";"9,8";"85,0";"85,0";"84,0";"7,4";"7,7";"7,4";"1019,4";"1019,4";"1019,0";"4,8";"231,0";"9,8";"";"0,0"
"08/08/2025";"1000";"9,4";"9,8";"9,4";"84,0";"85,0";"84,0";"6,9";"7,4";"6,9";"1019,9";"1019,9";"1019,4";"5,9";"217,0";"9,2";"";"0,0"
"08/08/2025";"1100";"8,7";"9,4";"8,7";"86,0";"86,0";"84,0";"6,5";"6,9";"6,4";"1020,4";"1020,4";"1019,8";"5,7";"231,0";"10,1";"77,30";"0,0"
"08/08/2025";"1200";"8,8";"8,8";"8,6";"86,0";"87,0";"86,0";"6,6";"6,7";"6,4";"1020,6";"1020,8";"1020,4";"5,9";"235,0";"9,6";"316,90";"0,0"
"08/08/2025";"1300";"9,3";"9,4";"8,8";"83,0";"86,0";"83,0";"6,6";"7,0";"6,4";"1020,9";"1020,9";"1020,6";"7,2";"236,0";"11,3";"1045,10";"0,0"
"08/08/2025";"1400";"9,8";"10,1";"9,2";"81,0";"83,0";"81,0";"6,6";"7,0";"6,5";"1020,8";"1021,0";"1020,8";"7,9";"236,0";"11,6";"1122,40";"0,0"
"08/08/2025";"1500";"10,5";"10,5";"9,8";"79,0";"81,0";"79,0";"7,1";"7,1";"6,6";"1020,6";"1020,9";"1020,6";"6,0";"233,0";"11,6";"1137,10";"0,0"
"08/08/2025";"1600";"10,8";"10,9";"10,4";"79,0";"80,0";"79,0";"7,3";"7,4";"6,9";"1020,0";"1020,6";"1020,0";"5,7";"227,0";"9,5";"787,70";"0,0"
"08/08/2025";"1700";"11,3";"11,4";"10,7";"79,0";"79,0";"78,0";"7,7";"7,9";"7,2";"1019,4";"1020,0";"1019,4";"6,6";"234,0";"9,4";"1152,00";"0,0"
"08/08/2025";"1800";"11,8";"12,0";"11,2";"78,0";"80,0";"78,0";"8,2";"8,4";"7,7";"1019,0";"1019,4";"1019,0";"5,2";"234,0";"9,8";"674,80";"0,0"
"08/08/2025";"1900";"12,7";"12,7";"11,8";"78,0";"78,0";"78,0";"9,0";"9,0";"8,1";"1018,8";"1019,0";"1018,8";"6,5";"219,0";"10,0";"694,20";"0,0"
"08/08/2025";"2000";"12,4";"12,9";"12,3";"80,0";"80,0";"77,0";"9,1";"9,1";"8,6";"1019,2";"1019,2";"1018,8";"5,4";"218,0";"10,0";"458,50";"0,0"
"08/08/2025";"2100";"11,3";"12,4";"11,3";"82,0";"82,0";"80,0";"8,3";"9,1";"8,3";"1019,5";"1019,5";"1019,2";"5,7";"213,0";"10,5";"99,60";"0,0"
"08/08/2025";"2200";"10,8";"11,3";"10,5";"85,0";"85,0";"82,0";"8,4";"8,4";"8,0";"1020,0";"1020,0";"1019,5";"4,6";"213,0";"9,9";"";"0,0"
"08/08/2025";"2300";"9,8";"10,8";"9,8";"85,0";"85,0";"84,0";"7,4";"8,4";"7,4";"1020,4";"1020,4";"1020,0";"4,3";"220,0";"8,7";"";"0,0"
"09/08/2025";"0000";"9,9";"9,9";"9,7";"83,0";"85,0";"83,0";"7,2";"7,4";"7,1";"1020,6";"1020,7";"1020,4";"4,7";"218,0";"7,7";"";"0,0"
"09/08/2025";"0100";"10,0";"10,2";"9,8";"83,0";"84,0";"81,0";"7,2";"7,3";"7,1";"1021,0";"1021,0";"1020,6";"4,5";"224,0";"8,7";"";"0,0"
"09/08/2025";"0200";"10,0";"10,1";"9,8";"79,0";"83,0";"79,0";"6,6";"7,3";"6,6";"1021,0";"1021,0";"1020,9";"5,6";"218,0";"9,6";"";"0,0"
"09/08/2025";"0300";"9,6";"10,0";"9,6";"79,0";"79,0";"78,0";"6,2";"6,6";"6,2";"1020,9";"1021,0";"1020,9";"4,9";"226,0";"9,6";"";"0,0"
"09/08/2025";"0400";"8,7";"9,6";"8,7";"84,0";"84,0";"79,0";"6,1";"6,3";"6,1";"1021,1";"1021,3";"1020,9";"5,4";"235,0";"10,2";"";"0,0"
"09/08/2025";"0500";"8,9";"8,9";"8,7";"82,0";"84,0";"82,0";"6,0";"6,2";"6,0";"1020,8";"1021,1";"1020,8";"5,1";"237,0";"9,8";"";"0,0"
"09/08/2025";"0600";"8,3";"8,9";"8,3";"83,0";"83,0";"82,0";"5,5";"6,0";"5,5";"1020,4";"1020,8";"1020,4";"4,7";"233,0";"8,8";"";"0,0"
"09/08/2025";"0700";"7,3";"8,3";"7,3";"84,0";"84,0";"83,0";"4,8";"5,5";"4,8";"1019,8";"1020,4";"1019,8";"5,6";"240,0";"8,3";"";"0,0"
"09/08/2025";"0800";"6,7";"7,3";"6,7";"86,0";"86,0";"84,0";"4,5";"4,9";"4,5";"1019,8";"1019,8";"1019,4";"4,9";"242,0";"8,9";"";"0,0"
"09/08/2025";"0900";"6,4";"6,7";"6,4";"87,0";"87,0";"86,0";"4,5";"4,6";"4,4";"1020,3";"1020,4";"1019,8";"4,7";"242,0";"8,5";"";"0,0"
"09/08/2025";"1000";"6,4";"6,5";"6,3";"88,0";"88,0";"87,0";"4,6";"4,6";"4,4";"1021,0";"1021,0";"1020,3";"5,8";"240,0";"9,4";"";"0,0"
"09/08/2025";"1100";"6,6";"6,6";"6,3";"88,0";"89,0";"88,0";"4,8";"4,8";"4,5";"1021,9";"1021,9";"1021,0";"5,8";"236,0";"10,0";"109,10";"0,0"
"09/08/2025";"1200";"7,1";"7,3";"6,6";"87,0";"88,0";"87,0";"5,2";"5,4";"4,7";"1022,3";"1022,3";"1021,9";"6,3";"237,0";"10,8";"531,10";"0,0"
"09/08/2025";"1300";"8,4";"8,4";"7,1";"87,0";"88,0";"87,0";"6,4";"6,4";"5,2";"1022,9";"1022,9";"1022,3";"6,6";"233,0";"12,2";"653,40";"0,0"
"09/08/2025";"1400";"9,6";"9,6";"8,4";"85,0";"87,0";"85,0";"7,2";"7,2";"6,4";"1023,4";"1023,4";"1022,9";"6,9";"231,0";"10,6";"1167,10";"0,0"
"09/08/2025";"1500";"10,0";"10,3";"9,6";"82,0";"85,0";"82,0";"7,1";"7,6";"7,0";"1023,4";"1023,5";"1023,3";"6,8";"236,0";"11,3";"1371,70";"0,0"
"09/08/2025";"1600";"11,9";"11,9";"10,0";"80,0";"82,0";"80,0";"8,5";"8,5";"7,0";"1022,7";"1023,5";"1022,7";"5,3";"229,0";"11,0";"1438,40";"0,0"
"09/08/2025";"1700";"12,2";"12,2";"11,6";"79,0";"80,0";"78,0";"8,7";"8,7";"8,1";"1022,0";"1022,7";"1022,0";"4,9";"223,0";"10,8";"1421,80";"0,0"
"09/08/2025";"1800";"12,3";"12,8";"12,0";"81,0";"82,0";"78,0";"9,2";"9,2";"8,4";"1021,6";"1022,1";"1021,6";"3,9";"235,0";"9,5";"1075,10";"0,0"
"09/08/2025";"1900";"12,3";"12,6";"12,0";"81,0";"82,0";"80,0";"9,1";"9,6";"8,8";"1021,5";"1021,6";"1021,4";"4,8";"239,0";"8,0";"759,70";"0,0"
"09/08/2025";"2000";"12,9";"13,0";"12,3";"78,0";"82,0";"78,0";"9,1";"9,5";"9,1";"1021,5";"1021,6";"1021,5";"3,6";"222,0";"6,9";"463,90";"0,0"
"09/08/2025";"2100";"11,4";"12,9";"11,4";"80,0";"80,0";"78,0";"8,2";"9,2";"8,2";"1021,8";"1021,8";"1021,5";"2,7";"210,0";"5,9";"206,50";"0,0"
"09/08/2025";"2200";"10,4";"11,4";"10,4";"83,0";"83,0";"80,0";"7,7";"8,2";"7,7";"1022,5";"1022,5";"1021,8";"2,7";"205,0";"4,6";"";"0,0"
"09/08/2025";"2300";"9,7";"10,5";"9,7";"84,0";"85,0";"83,0";"7,2";"7,8";"7,2";"1022,9";"1022,9";"1022,5";"2,2";"210,0";"4,0";"";"0,0"
"10/08/2025";"0000";"8,3";"9,8";"8,3";"86,0";"87,0";"84,0";"6,2";"7,3";"6,2";"1023,2";"1023,2";"1022,9";"1,4";"225,0";"3,3";"";"0,0"
"10/08/2025";"0100";"7,5";"8,3";"7,4";"89,0";"89,0";"86,0";"5,7";"6,2";"5,7";"1023,3";"1023,3";"1023,1";"1,1";"278,0";"1,9";"";"0,0"
"10/08/2025";"0200";"8,0";"8,1";"7,3";"90,0";"90,0";"89,0";"6,5";"6,6";"5,6";"1023,5";"1023,5";"1023,3";"2,3";"250,0";"3,4";"";"0,0"
"10/08/2025";"0300";"7,5";"8,0";"7,5";"91,0";"91,0";"90,0";"6,1";"6,5";"6,1";"1023,4";"1023,5";"1023,4";"1,7";"248,0";"3,4";"";"0,0"
"10/08/2025";"0400";"7,6";"7,7";"7,2";"92,0";"92,0";"91,0";"6,3";"6,4";"5,8";"1023,2";"1023,4";"1023,2";"1,9";"244,0";"3,2";"";"0,0"
"10/08/2025";"0500";"6,8";"7,7";"6,4";"93,0";"93,0";"92,0";"5,7";"6,4";"5,2";"1022,9";"1023,3";"1022,9";"2,2";"250,0";"3,2";"";"0,0"
"10/08/2025";"0600";"8,7";"8,7";"6,8";"93,0";"93,0";"93,0";"7,7";"7,7";"5,8";"1022,8";"1022,9";"1022,7";"2,9";"241,0";"4,5";"";"0,0"
"10/08/2025";"0700";"8,4";"8,7";"8,3";"94,0";"94,0";"93,0";"7,5";"7,7";"7,4";"1022,6";"1022,8";"1022,5";"2,8";"244,0";"5,2";"";"0,0"
"10/08/2025";"0800";"8,1";"8,4";"8,1";"95,0";"95,0";"94,0";"7,3";"7,6";"7,3";"1022,7";"1022,7";"1022,6";"3,7";"237,0";"6,4";"";"0,0"
"10/08/2025";"0900";"7,7";"8,1";"7,6";"95,0";"95,0";"95,0";"6,9";"7,3";"6,9";"1023,2";"1023,2";"1022,7";"3,6";"231,0";"6,4";"";"0,0"
"10/08/2025";"1000";"7,7";"7,7";"7,6";"96,0";"96,0";"95,0";"7,0";"7,0";"6,9";"1023,9";"1023,9";"1023,2";"2,8";"240,0";"5,3";"";"0,0"
"10/08/2025";"1100";"7,8";"7,8";"7,7";"96,0";"96,0";"96,0";"7,2";"7,2";"7,0";"1024,5";"1024,5";"1023,9";"2,7";"235,0";"5,1";"41,80";"0,0"
"10/08/2025";"1200";"7,7";"7,8";"7,4";"96,0";"96,0";"96,0";"7,1";"7,2";"6,8";"1025,1";"1025,1";"1024,5";"3,3";"220,0";"5,8";"203,30";"0,0"
"10/08/2025";"1300";"7,6";"7,8";"7,4";"96,0";"96,0";"96,0";"7,0";"7,2";"6,8";"1025,5";"1025,5";"1025,0";"3,7";"233,0";"5,4";"469,20";"0,0"
"10/08/2025";"1400";"8,3";"8,4";"7,6";"95,0";"96,0";"95,0";"7,7";"7,7";"7,0";"1025,8";"1025,8";"1025,5";"3,0";"235,0";"6,2";"869,60";"0,0"
"10/08/2025";"1500";"9,1";"9,3";"8,3";"94,0";"96,0";"94,0";"8,3";"8,5";"7,6";"1025,6";"1025,8";"1025,6";"2,8";"226,0";"5,2";"1019,40";"0,0"
"10/08/2025";"1600";"10,3";"10,3";"9,1";"92,0";"94,0";"92,0";"9,0";"9,1";"8,3";"1024,6";"1025,6";"1024,6";"2,8";"207,0";"5,5";"1412,60";"0,0"
"10/08/2025";"1700";"12,0";"12,0";"10,2";"89,0";"92,0";"89,0";"10,2";"10,3";"9,0";"1023,7";"1024,6";"1023,7";"2,1";"201,0";"5,5";"2211,70";"0,0"
"10/08/2025";"1800";"13,1";"13,2";"11,9";"84,0";"89,0";"84,0";"10,6";"11,0";"10,1";"1023,5";"1023,8";"1023,5";"3,3";"215,0";"5,9";"2124,90";"0,0"
"10/08/2025";"1900";"14,0";"14,1";"13,1";"81,0";"85,0";"81,0";"10,8";"11,1";"10,6";"1023,5";"1023,5";"1023,4";"2,6";"209,0";"5,9";"1582,40";"0,0"
"10/08/2025";"2000";"13,8";"14,3";"13,8";"78,0";"81,0";"78,0";"10,2";"11,2";"10,2";"1023,4";"1023,5";"1023,4";"1,7";"196,0";"5,4";"931,00";"0,0"
"10/08/2025";"2100";"12,2";"13,8";"12,2";"81,0";"81,0";"78,0";"9,0";"10,2";"9,0";"1023,6";"1023,6";"1023,3";"0,6";"183,0";"2,7";"228,10";"0,0"
"10/08/2025";"2200";"10,3";"12,2";"10,3";"86,0";"86,0";"81,0";"8,1";"9,0";"8,0";"1024,0";"1024,0";"1023,6";"1,1";"205,0";"2,0";"";"0,0"
"10/08/2025";"2300";"10,2";"10,8";"9,8";"89,0";"89,0";"86,0";"8,4";"8,9";"7,7";"1024,4";"1024,5";"1024,0";"1,7";"205,0";"3,4";"";"0,0"
"11/08/2025";"0000";"8,8";"10,2";"8,8";"91,0";"91,0";"89,0";"7,4";"8,5";"7,4";"1024,5";"1024,6";"1024,4";"1,4";"228,0";"3,1";"";"0,0"
"11/08/2025";"0100";"8,0";"8,8";"8,0";"92,0";"92,0";"91,0";"6,7";"7,5";"6,7";"1024,5";"1024,6";"1024,5";"1,1";"256,0";"1,9";"";"0,0"
"11/08/2025";"0200";"6,7";"8,0";"6,7";"93,0";"93,0";"92,0";"5,6";"6,8";"5,6";"1024,0";"1024,5";"1024,0";"0,9";"336,0";"1,4";"";"0,0"
"11/08/2025";"0300";"6,6";"6,9";"6,6";"94,0";"94,0";"93,0";"5,7";"6,0";"5,6";"1023,8";"1024,1";"1023,8";"1,1";"331,0";"2,7";"";"0,0"
"11/08/2025";"0400";"7,0";"7,1";"6,5";"94,0";"94,0";"94,0";"6,1";"6,2";"5,6";"1023,4";"1023,8";"1023,4";"1,5";"296,0";"3,2";"";"0,0"
"11/08/2025";"0500";"6,1";"7,1";"6,1";"94,0";"95,0";"94,0";"5,3";"6,2";"5,3";"1023,1";"1023,4";"1023,1";"0,9";"231,0";"3,0";"";"0,0"
"11/08/2025";"0600";"5,0";"6,1";"4,8";"95,0";"95,0";"94,0";"4,2";"5,2";"4,0";"1022,7";"1023,1";"1022,7";"1,2";"257,0";"1,6";"";"0,0"
"11/08/2025";"0700";"4,1";"5,0";"4,1";"95,0";"95,0";"95,0";"3,4";"4,2";"3,4";"1022,1";"1022,7";"1022,1";"1,2";"254,0";"1,6";"";"0,0"
"11/08/2025";"0800";"3,6";"4,5";"3,6";"95,0";"95,0";"95,0";"2,9";"3,9";"2,9";"1022,1";"1022,3";"1022,1";"0,1";"277,0";"1,6";"";"0,0"
"11/08/2025";"0900";"3,5";"3,7";"3,4";"96,0";"96,0";"95,0";"2,9";"3,0";"2,8";"1022,3";"1022,3";"1021,9";"0,2";"313,0";"1,5";"";"0,0"
"11/08/2025";"1000";"3,1";"3,5";"3,1";"96,0";"96,0";"96,0";"2,5";"2,9";"2,5";"1022,7";"1022,7";"1022,3";"0,5";"240,0";"1,2";"";"0,0"
"11/08/2025";"1100";"4,5";"4,5";"3,0";"96,0";"96,0";"96,0";"4,0";"4,0";"2,4";"1023,2";"1023,2";"1022,7";"0,5";"203,0";"1,6";"142,50";"0,0"
"11/08/2025";"1200";"7,4";"7,4";"4,5";"96,0";"96,0";"96,0";"6,8";"6,8";"4,0";"1023,7";"1023,7";"1023,2";"0,8";"243,0";"2,0";"827,20";"0,0"
"11/08/2025";"1300";"10,7";"10,8";"7,4";"94,0";"96,0";"94,0";"9,7";"9,8";"6,9";"1024,2";"1024,2";"1023,7";"1,6";"229,0";"2,6";"1526,30";"0,0"
"11/08/2025";"1400";"13,0";"13,0";"10,7";"85,0";"94,0";"85,0";"10,6";"10,7";"9,7";"1024,0";"1024,2";"1024,0";"1,0";"184,0";"2,6";"2042,90";"0,2"
"11/08/2025";"1500";"15,0";"15,1";"13,0";"75,0";"85,0";"75,0";"10,6";"10,8";"10,1";"1023,3";"1024,0";"1023,3";"1,4";"240,0";"4,0";"2409,30";"0,0"
"11/08/2025";"1600";"15,6";"15,7";"15,0";"71,0";"75,0";"71,0";"10,4";"11,0";"10,1";"1022,7";"1023,3";"1022,7";"2,9";"208,0";"5,4";"2546,10";"0,0"
"11/08/2025";"1700";"16,2";"16,4";"15,5";"68,0";"72,0";"67,0";"10,2";"10,8";"10,0";"1021,7";"1022,7";"1021,7";"2,5";"212,0";"6,1";"2464,30";"0,0"
"11/08/2025";"1800";"16,9";"17,0";"16,1";"65,0";"68,0";"64,0";"10,2";"10,4";"9,7";"1021,2";"1021,7";"1021,2";"2,3";"222,0";"4,9";"2132,30";"0,0"
"11/08/2025";"1900";"16,9";"16,9";"16,5";"62,0";"65,0";"61,0";"9,5";"10,1";"9,2";"1021,0";"1021,2";"1021,0";"2,1";"219,0";"4,4";"1601,30";"0,0"
"11/08/2025";"2000";"16,5";"16,9";"16,4";"61,0";"62,0";"60,0";"8,9";"9,4";"8,8";"1020,7";"1021,0";"1020,7";"1,6";"196,0";"4,1";"910,90";"0,0"
"11/08/2025";"2100";"14,4";"16,5";"14,4";"66,0";"66,0";"61,0";"8,0";"9,1";"8,0";"1020,8";"1020,8";"1020,5";"0,6";"151,0";"3,0";"226,90";"0,0"
"11/08/2025";"2200";"12,1";"14,3";"11,9";"72,0";"72,0";"66,0";"7,3";"8,0";"6,8";"1020,9";"1020,9";"1020,7";"1,6";"66,0";"2,2";"";"0,0"
"11/08/2025";"2300";"10,8";"12,1";"10,8";"80,0";"80,0";"72,0";"7,4";"7,7";"7,3";"1020,7";"1020,9";"1020,7";"1,3";"80,0";"2,6";"";"0,0"
"12/08/2025";"0000";"10,3";"10,8";"10,3";"82,0";"82,0";"80,0";"7,3";"7,5";"7,2";"1020,8";"1020,8";"1020,7";"1,9";"67,0";"2,5";"";"0,0"
"12/08/2025";"0100";"10,2";"10,2";"9,9";"83,0";"84,0";"82,0";"7,5";"7,5";"7,2";"1020,8";"1020,9";"1020,7";"2,2";"24,0";"2,9";"";"0,0"
"12/08/2025";"0200";"9,5";"10,3";"9,5";"84,0";"84,0";"83,0";"6,9";"7,6";"6,8";"1020,4";"1020,8";"1020,4";"1,8";"353,0";"3,4";"";"0,0"
"12/08/2025";"0300";"8,4";"9,5";"8,4";"85,0";"85,0";"84,0";"6,0";"6,8";"6,0";"1020,2";"1020,4";"1020,2";"1,3";"4,0";"3,1";"";"0,0"
"12/08/2025";"0400";"8,2";"8,4";"7,6";"87,0";"88,0";"85,0";"6,2";"6,2";"5,6";"1020,0";"1020,2";"1020,0";"1,7";"334,0";"3,1";"";"0,0"
"12/08/2025";"0500";"7,3";"8,2";"7,3";"89,0";"89,0";"87,0";"5,6";"6,2";"5,5";"1019,6";"1020,0";"1019,5";"1,0";"1,0";"2,5";"";"0,0"
"12/08/2025";"0600";"6,2";"7,3";"6,1";"90,0";"90,0";"89,0";"4,6";"5,6";"4,6";"1019,3";"1019,6";"1019,2";"0,9";"327,0";"1,7";"";"0,0"
"12/08/2025";"0700";"5,6";"6,2";"5,6";"91,0";"91,0";"90,0";"4,2";"4,8";"4,2";"1018,7";"1019,3";"1018,7";"1,1";"45,0";"2,1";"";"0,0"
"12/08/2025";"0800";"5,0";"5,6";"5,0";"91,0";"91,0";"91,0";"3,7";"4,3";"3,6";"1018,3";"1018,7";"1018,3";"0,5";"226,0";"1,5";"";"0,0"
"12/08/2025";"0900";"4,5";"5,0";"4,5";"92,0";"92,0";"91,0";"3,3";"3,7";"3,3";"1018,2";"1018,4";"1018,1";"0,5";"323,0";"1,3";"";"0,0"
"12/08/2025";"1000";"4,6";"5,1";"4,4";"93,0";"93,0";"92,0";"3,5";"4,1";"3,2";"1018,4";"1018,4";"1018,1";"0,6";"253,0";"2,1";"";"0,0"
"12/08/2025";"1100";"6,4";"6,4";"4,5";"93,0";"93,0";"93,0";"5,4";"5,4";"3,4";"1018,8";"1018,8";"1018,4";"0,8";"4,0";"1,3";"163,00";"0,0"
"12/08/2025";"1200";"9,7";"9,7";"6,4";"91,0";"93,0";"91,0";"8,2";"8,3";"5,5";"1018,7";"1018,9";"1018,7";"1,2";"15,0";"1,9";"835,40";"0,0"
"12/08/2025";"1300";"13,2";"13,2";"9,7";"83,0";"91,0";"83,0";"10,4";"10,5";"8,3";"1018,7";"1018,8";"1018,7";"1,4";"31,0";"2,8";"1508,70";"0,0"
"12/08/2025";"1400";"16,1";"16,2";"13,2";"77,0";"83,0";"76,0";"12,0";"12,3";"10,4";"1018,2";"1018,7";"1018,2";"1,3";"67,0";"2,8";"2010,10";"0,0"
"12/08/2025";"1500";"17,8";"17,8";"16,1";"65,0";"77,0";"65,0";"11,1";"12,2";"10,8";"1017,3";"1018,2";"1017,3";"3,3";"6,0";"5,9";"2349,20";"0,0"
"12/08/2025";"1600";"18,6";"18,8";"17,8";"61,0";"65,0";"61,0";"11,0";"11,6";"10,6";"1016,3";"1017,4";"1016,3";"2,9";"359,0";"5,6";"2491,90";"0,0"
"12/08/2025";"1700";"19,5";"19,5";"18,5";"58,0";"62,0";"58,0";"11,0";"11,7";"10,7";"1015,4";"1016,3";"1015,4";"2,2";"307,0";"5,5";"2256,10";"0,0"
"12/08/2025";"1800";"20,2";"20,2";"19,5";"56,0";"58,0";"55,0";"11,0";"11,3";"10,7";"1015,0";"1015,4";"1015,0";"1,7";"45,0";"5,6";"1906,30";"0,0"
"12/08/2025";"1900";"18,8";"20,7";"18,8";"65,0";"65,0";"53,0";"12,0";"12,2";"10,4";"1014,6";"1015,0";"1014,6";"3,5";"108,0";"6,3";"1443,60";"0,0"
"12/08/2025";"2000";"17,4";"18,8";"17,4";"68,0";"68,0";"65,0";"11,5";"12,2";"11,5";"1014,5";"1014,6";"1014,2";"2,6";"64,0";"5,6";"740,50";"0,0"
"12/08/2025";"2100";"15,1";"17,4";"15,1";"74,0";"74,0";"68,0";"10,5";"11,5";"10,5";"1014,7";"1014,7";"1014,5";"2,7";"40,0";"4,4";"208,90";"0,0"
"12/08/2025";"2200";"13,8";"15,1";"13,8";"79,0";"79,0";"74,0";"10,3";"10,6";"10,2";"1015,1";"1015,1";"1014,7";"2,2";"50,0";"3,7";"";"0,0"
"12/08/2025";"2300";"12,3";"13,8";"12,3";"83,0";"83,0";"79,0";"9,5";"10,2";"9,5";"1015,0";"1015,2";"1015,0";"2,0";"40,0";"3,2";"";"0,0"
"13/08/2025";"0000";"11,8";"12,3";"11,7";"86,0";"86,0";"83,0";"9,4";"9,6";"9,3";"1015,0";"1015,0";"1014,7";"1,7";"359,0";"3,3";"";"0,0"
"13/08/2025";"0100";"11,3";"11,8";"11,3";"87,0";"87,0";"85,0";"9,3";"9,5";"9,2";"1015,0";"1015,2";"1014,9";"1,5";"1,0";"2,5";"";"0,0"
"13/08/2025";"0200";"10,9";"11,4";"10,9";"89,0";"89,0";"87,0";"9,1";"9,4";"9,1";"1015,1";"1015,1";"1015,0";"2,0";"4,0";"2,8";"";"0,0"
"13/08/2025";"0300";"9,6";"10,9";"9,6";"87,0";"89,0";"87,0";"7,6";"9,1";"7,6";"1014,7";"1015,2";"1014,7";"1,7";"344,0";"3,4";"";"0,0"
"13/08/2025";"0400";"8,1";"9,6";"8,1";"89,0";"89,0";"87,0";"6,3";"7,5";"6,3";"1014,9";"1014,9";"1014,6";"0,6";"208,0";"3,0";"";"0,0"
"13/08/2025";"0500";"7,4";"8,3";"7,4";"90,0";"90,0";"89,0";"5,9";"6,7";"5,9";"1014,7";"1015,0";"1014,7";"0,4";"306,0";"1,8";"";"0,0"
"13/08/2025";"0600";"7,5";"7,7";"7,1";"91,0";"91,0";"90,0";"6,1";"6,2";"5,7";"1015,0";"1015,0";"1014,6";"1,7";"239,0";"2,3";"";"0,0"
"13/08/2025";"0700";"6,9";"8,0";"6,9";"91,0";"91,0";"91,0";"5,6";"6,6";"5,6";"1015,0";"1015,0";"1014,8";"0,5";"4,0";"2,3";"";"0,0"
"13/08/2025";"0800";"6,4";"7,0";"6,4";"92,0";"92,0";"91,0";"5,2";"5,8";"5,2";"1015,2";"1015,2";"1015,0";"0,6";"28,0";"1,2";"";"0,0"
